-48.55030, -75.15697, 20.00000  ,  0.00000, -0.00000, -1.00000, Curve, 1, 
-20.31087, -49.68635, 20.00000  ,  0.00000, -0.00000, -1.00000
-18.95636, -43.81473, 20.00000  ,  0.00000, -0.00000, -1.00000
-16.33999, -38.48478, 20.00000  ,  0.00000, -0.00000, -1.00000
-14.11361, -35.61310, 20.00000  ,  0.00000, -0.00000, -1.00000
-11.65476, -33.55322, 20.00000  ,  0.00000, -0.00000, -1.00000
-9.09460, -32.53305, 20.00000  ,  0.00000, -0.00000, -1.00000
-5.86028, -32.87601, 20.00000  ,  0.00000, -0.00000, -1.00000
-2.63097, -34.75981, 20.00000  ,  0.00000, -0.00000, -1.00000
-0.09608, -37.09445, 20.00000  ,  0.00000, -0.00000, -1.00000
2.43754, -39.99714, 20.00000  ,  0.00000, -0.00000, -1.00000
6.27574, -45.10110, 20.00000  ,  0.00000, -0.00000, -1.00000
10.11565, -50.53563, 20.00000  ,  0.00000, -0.00000, -1.00000
13.96333, -55.81531, 20.00000  ,  0.00000, -0.00000, -1.00000
19.78705, -63.13709, 20.00000  ,  0.00000, -0.00000, -1.00000
25.73078, -69.49828, 20.00000  ,  0.00000, -0.00000, -1.00000
31.85907, -74.62523, 20.00000  ,  0.00000, -0.00000, -1.00000
38.23645, -78.24422, 20.00000  ,  0.00000, -0.00000, -1.00000
43.49399, -79.85722, 20.00000  ,  0.00000, -0.00000, -1.00000
48.97917, -80.22297, 20.00000  ,  0.00000, -0.00000, -1.00000
54.70205, -79.22836, 20.00000  ,  0.00000, -0.00000, -1.00000
60.47389, -76.96029, 20.00000  ,  0.00000, -0.00000, -1.00000
65.99953, -73.61272, 20.00000  ,  0.00000, -0.00000, -1.00000
70.98279, -69.38062, 20.00000  ,  0.00000, -0.00000, -1.00000
75.12750, -64.45895, 20.00000  ,  0.00000, -0.00000, -1.00000
78.15069, -59.03911, 20.00000  ,  0.00000, -0.00000, -1.00000
80.20790, -52.06340, 20.00000  ,  0.00000, -0.00000, -1.00000
80.70387, -44.71831, 20.00000  ,  0.00000, -0.00000, -1.00000
79.80612, -37.15610, 20.00000  ,  0.00000, -0.00000, -1.00000
77.68221, -29.52900, 20.00000  ,  0.00000, -0.00000, -1.00000
74.49965, -21.98928, 20.00000  ,  0.00000, -0.00000, -1.00000
68.74155, -11.82150, 20.00000  ,  0.00000, -0.00000, -1.00000
62.96024, -2.14821, 20.00000  ,  0.00000, -0.00000, -1.00000
60.56778, 2.73374, 20.00000  ,  0.00000, -0.00000, -1.00000
58.97243, 7.49543, 20.00000  ,  0.00000, -0.00000, -1.00000
58.45047, 12.14216, 20.00000  ,  0.00000, -0.00000, -1.00000
59.19790, 16.47625, 20.00000  ,  0.00000, -0.00000, -1.00000
61.11864, 20.74398, 20.00000  ,  0.00000, -0.00000, -1.00000
63.84907, 25.00882, 20.00000  ,  0.00000, -0.00000, -1.00000
67.00835, 29.33593, 20.00000  ,  0.00000, -0.00000, -1.00000
70.36311, 34.00687, 20.00000  ,  0.00000, -0.00000, -1.00000
73.33269, 38.89257, 20.00000  ,  0.00000, -0.00000, -1.00000
75.47984, 44.06766, 20.00000  ,  0.00000, -0.00000, -1.00000
76.57030, 50.30584, 20.00000  ,  0.00000, -0.00000, -1.00000
76.30101, 56.72847, 20.00000  ,  0.00000, -0.00000, -1.00000
74.81054, 63.10569, 20.00000  ,  0.00000, -0.00000, -1.00000
72.23750, 69.20765, 20.00000  ,  0.00000, -0.00000, -1.00000
68.72047, 74.80451, 20.00000  ,  0.00000, -0.00000, -1.00000
64.39806, 79.66642, 20.00000  ,  0.00000, -0.00000, -1.00000
58.34245, 84.22487, 20.00000  ,  0.00000, -0.00000, -1.00000
51.55248, 87.31675, 20.00000  ,  0.00000, -0.00000, -1.00000
44.24504, 89.07410, 20.00000  ,  0.00000, -0.00000, -1.00000
36.63675, 89.63535, 20.00000  ,  0.00000, -0.00000, -1.00000
28.94422, 89.13888, 20.00000  ,  0.00000, -0.00000, -1.00000
21.84859, 87.83579, 20.00000  ,  0.00000, -0.00000, -1.00000
15.05716, 85.75928, 20.00000  ,  0.00000, -0.00000, -1.00000
8.78310, 82.72899, 20.00000  ,  0.00000, -0.00000, -1.00000
3.24386, 78.52843, 20.00000  ,  0.00000, -0.00000, -1.00000
-1.34551, 72.94444, 20.00000  ,  0.00000, -0.00000, -1.00000
-4.93031, 65.98704, 20.00000  ,  0.00000, -0.00000, -1.00000
-7.71469, 58.02642, 20.00000  ,  0.00000, -0.00000, -1.00000
-9.92628, 49.46550, 20.00000  ,  0.00000, -0.00000, -1.00000
-11.79273, 40.70720, 20.00000  ,  0.00000, -0.00000, -1.00000
-13.54168, 32.15444, 20.00000  ,  0.00000, -0.00000, -1.00000
-15.40077, 24.21014, 20.00000  ,  0.00000, -0.00000, -1.00000
-17.59766, 17.27721, 20.00000  ,  0.00000, -0.00000, -1.00000
-19.36233, 13.41611, 20.00000  ,  0.00000, -0.00000, -1.00000
-21.44576, 10.30297, 20.00000  ,  0.00000, -0.00000, -1.00000
-23.91539, 8.05717, 20.00000  ,  0.00000, -0.00000, -1.00000
-26.83867, 6.79809, 20.00000  ,  0.00000, -0.00000, -1.00000
-30.28306, 6.64513, 20.00000  ,  0.00000, -0.00000, -1.00000
-34.28300, 7.70181, 20.00000  ,  0.00000, -0.00000, -1.00000
-38.03412, 9.59704, 20.00000  ,  0.00000, -0.00000, -1.00000
-41.54108, 12.25017, 20.00000  ,  0.00000, -0.00000, -1.00000
-44.38960, 15.52352, 20.00000  ,  0.00000, -0.00000, -1.00000
-46.17429, 19.28015, 20.00000  ,  0.00000, -0.00000, -1.00000
-46.75900, 23.40402, 20.00000  ,  0.00000, -0.00000, -1.00000
-46.31775, 27.80327, 20.00000  ,  0.00000, -0.00000, -1.00000
-44.15061, 34.72041, 20.00000  ,  0.00000, -0.00000, -1.00000
-40.75087, 41.74787, 20.00000  ,  0.00000, -0.00000, -1.00000
-36.76402, 48.58007, 20.00000  ,  0.00000, -0.00000, -1.00000
-32.83551, 54.91147, 20.00000  ,  0.00000, -0.00000, -1.00000
-30.56768, 58.70327, 20.00000  ,  0.00000, -0.00000, -1.00000
-28.80390, 62.04614, 20.00000  ,  0.00000, -0.00000, -1.00000
-27.73542, 64.84954, 20.00000  ,  0.00000, -0.00000, -1.00000
-27.60263, 67.24581, 20.00000  ,  0.00000, -0.00000, -1.00000
-28.84902, 68.72241, 20.00000  ,  0.00000, -0.00000, -1.00000
-31.26853, 69.26781, 20.00000  ,  0.00000, -0.00000, -1.00000
-34.67771, 69.08139, 20.00000  ,  0.00000, -0.00000, -1.00000
-37.90611, 68.47856, 20.00000  ,  0.00000, -0.00000, -1.00000
-41.50089, 67.52049, 20.00000  ,  0.00000, -0.00000, -1.00000
-48.49363, 65.05938, 20.00000  ,  0.00000, -0.00000, -1.00000
-55.69871, 61.84278, 20.00000  ,  0.00000, -0.00000, -1.00000
-63.83713, 57.27824, 20.00000  ,  0.00000, -0.00000, -1.00000
-70.47549, 52.32123, 20.00000  ,  0.00000, -0.00000, -1.00000
-75.52937, 47.01805, 20.00000  ,  0.00000, -0.00000, -1.00000
-79.15221, 41.32415, 20.00000  ,  0.00000, -0.00000, -1.00000
-81.49750, 35.19497, 20.00000  ,  0.00000, -0.00000, -1.00000
-82.86633, 26.85354, 20.00000  ,  0.00000, -0.00000, -1.00000
-82.77852, 17.67536, 20.00000  ,  0.00000, -0.00000, -1.00000
-81.53381, 7.57343, 20.00000  ,  0.00000, -0.00000, -1.00000
-79.43195, -3.53927, 20.00000  ,  0.00000, -0.00000, -1.00000
-76.43036, -17.29291, 20.00000  ,  0.00000, -0.00000, -1.00000
-73.10744, -32.40129, 20.00000  ,  0.00000, -0.00000, -1.00000
-69.49582, -47.68793, 20.00000  ,  0.00000, -0.00000, -1.00000
-67.17876, -56.08091, 20.00000  ,  0.00000, -0.00000, -1.00000
-64.68796, -63.58071, 20.00000  ,  0.00000, -0.00000, -1.00000
-61.99604, -69.83274, 20.00000  ,  0.00000, -0.00000, -1.00000
-59.07564, -74.48242, 20.00000  ,  0.00000, -0.00000, -1.00000
-56.69434, -76.72116, 20.00000  ,  0.00000, -0.00000, -1.00000
-54.15429, -77.68261, 20.00000  ,  0.00000, -0.00000, -1.00000
-51.44358, -77.21260, 20.00000  ,  0.00000, -0.00000, -1.00000
-48.55030, -75.15697, 20.00000  ,  0.00000, -0.00000, -1.00000
